user_id,movie_id,rating,title
1037245,39,5,Love Reinvented
303948,33,4,Aqua Teen Hunger Force: Vol. 1
883478,161,2,Ninotchka
504620,167,2,The Chorus
2150746,55,4,Jade
491531,152,4,A Little Princess
507094,77,3,Congo
1707198,30,3,Something's Gotta Give
305344,136,3,Cat and the Canary
1227322,125,3,Nighthawks
1876520,150,1,Firetrap
530789,12,5,My Favorite Brunette
1710658,155,3,The Strongest Man in the World
2238060,84,5,The Powerpuff Girls Movie
722591,143,4,The Game
1001129,148,3,Sweet November
1110156,78,3,Jingle All the Way
2118461,89,4,Chain of Command
727242,175,3,Reservoir Dogs
1902838,47,3,The Bad and the Beautiful
1984086,89,2,Chain of Command
684876,83,3,Silkwood
1806515,82,3,The Frogmen
322009,174,3,Adam-12: Season 1
16272,167,3,The Chorus
2147527,152,3,A Little Princess
2584676,89,1,Chain of Command
1663888,156,4,Husbands and Wives
1233297,136,2,Cat and the Canary
1784150,83,1,Silkwood
595778,165,3,Richard Pryor: Live on the Sunset Strip
2256485,10,1,Fighter
402266,18,3,Immortal Beloved
769702,101,2,Complete Shamanic Princess
2439493,4,1,Paula Abdul's Get Up & Dance
722591,83,5,Silkwood
1105029,26,2,Never Die Alone
1028463,148,3,Sweet November
402266,58,4,Dragonheart
1664010,137,3,Naked Lies
1673185,148,2,Sweet November
525356,52,5,The Weather Underground
71594,110,2,Scandal
722591,35,4,Ferngully 2: The Magical Rescue
1299887,128,5,Mr. Vampire
2457095,73,2,Davy Crockett: 50th Anniversary Double Feature
2147527,171,1,Funny Face
1771252,46,2,Rudolph the Red-Nosed Reindeer
1028463,16,5,Screamers
2256485,157,1,Laird: White Knuckle Extreme
1110156,165,4,Richard Pryor: Live on the Sunset Strip
2439493,139,1,Allergies: A Natural Approach
1710658,174,3,Adam-12: Season 1
1927580,30,2,Something's Gotta Give
1001129,56,2,Carandiru
2291306,1,1,Dinosaur Planet
794999,8,5,What the #$*! Do We Know!?
305344,24,1,My Bloody Valentine
1299887,8,3,What the #$*! Do We Know!?
2439493,150,1,Firetrap
1977959,143,3,The Game
2150746,56,3,Carandiru
74441,83,4,Silkwood
184705,129,3,Darkwolf
862596,21,3,Strange Relations
873713,111,4,Duplex (Widescreen)
1927580,168,1,Smokey and the Bandit Part 3
2537543,143,5,The Game
636262,27,4,Sesame Street: Elmo's World: The Street We Live On
447759,66,5,Barbarian Queen 2
1114324,30,4,Something's Gotta Give
1932594,87,1,Louder Than Bombs
682963,90,4,The Lemon Drop Kid
1935793,47,1,The Bad and the Beautiful
1792741,143,3,The Game
507094,57,4,Richard III
1166912,83,3,Silkwood
2291306,48,1,Justice League
1146000,173,2,The Devil's Brigade
402266,156,2,Husbands and Wives
1663888,18,3,Immortal Beloved
794999,99,5,A Fishy Story
491531,106,1,Stevie Ray Vaughan and Double Trouble: Live at Montreux 1982 & 1985
2118461,101,5,Complete Shamanic Princess
716173,8,3,What the #$*! Do We Know!?
319058,111,3,Duplex (Widescreen)
1602153,165,4,Richard Pryor: Live on the Sunset Strip
2439493,61,1,Ricky Martin: One Night Only
1105029,172,3,Jack
2315012,161,1,Ninotchka
387418,128,3,Mr. Vampire
752642,31,3,Classic Albums: Meat Loaf: Bat Out of Hell
2256485,62,1,Ken Burns' America: Empire of the Air
2056022,26,3,Never Die Alone
2625420,141,2,Goddess of Mercy
1139570,138,4,Star Trek: Voyager: Season 1
1707198,45,3,The Love Letter
1663888,173,3,The Devil's Brigade
3321,8,1,What the #$*! Do We Know!?
2143500,58,3,Dragonheart
1037245,111,4,Duplex (Widescreen)
789014,153,1,MTV Yoga
1852040,104,3,The Great Race
1461435,92,1,ECW: Cyberslam '99
303948,172,3,Jack
2315012,84,1,The Powerpuff Girls Movie
1314869,8,2,What the #$*! Do We Know!?
1461435,71,1,Maya Lin: A Strong Clear Vision
862596,146,3,Cannibal Women in the Avocado Jungle of Death
1029163,47,3,The Bad and the Beautiful
1639792,58,1,Dragonheart
2625420,143,5,The Game
1639792,31,1,Classic Albums: Meat Loaf: Bat Out of Hell
305344,64,1,Outside the Law
1612901,28,4,Lilo and Stitch
2237185,67,2,Vampire Journals
402266,118,2,Rambo: First Blood Part II
2297136,169,1,Cartoon Network Halloween: 9 Creepy Cartoon Capers
1935793,20,1,Seeta Aur Geeta
1314869,122,3,Cube 2: Hypercube
1806515,143,2,The Game
2457095,125,3,Nighthawks
2439493,117,1,Silk Stockings
1515355,5,5,The Rise and Fall of ECW
2056022,55,3,Jade
1515355,58,5,Dragonheart
743633,35,5,Ferngully 2: The Magical Rescue
818752,71,3,Maya Lin: A Strong Clear Vision
1001129,80,2,Winter Kills
2457095,166,3,Fame
1139570,18,2,Immortal Beloved
752642,95,1,Dona Herlinda and Her Son
684876,138,5,Star Trek: Voyager: Season 1
2147527,170,1,Tomorrow
1819462,22,1,Chump Change
2625420,160,2,Gormenghast
303948,18,4,Immortal Beloved
1932594,120,2,Plain Dirty
507603,122,1,Cube 2: Hypercube
1602153,18,4,Immortal Beloved
1664010,99,3,A Fishy Story
2439493,172,1,Jack
319058,90,2,The Lemon Drop Kid
2118461,79,4,The Killing
530789,155,4,The Strongest Man in the World
786312,110,3,Scandal
1033930,35,4,Ferngully 2: The Magical Rescue
1663888,95,3,Dona Herlinda and Her Son
2602249,18,2,Immortal Beloved
2256485,151,1,Sleepover Nightmare
798296,118,1,Rambo: First Blood Part II
504620,145,1,Get Out Your Handkerchiefs
1029163,48,1,Justice League
1639792,165,1,Richard Pryor: Live on the Sunset Strip
1300759,127,3,Fatal Beauty
491531,126,1,Vampire Effect (aka Twins Effect)
305344,100,2,Sam the Iron Bridge
2634967,39,1,Love Reinvented
238740,167,4,The Chorus
682963,30,4,Something's Gotta Give
1001129,109,2,No Way Back
530789,122,2,Cube 2: Hypercube
1852040,79,2,The Killing
1028463,47,1,The Bad and the Beautiful
1001129,8,3,What the #$*! Do We Know!?
1029163,142,1,The Tricky Master
1664010,162,4,John Cleese on How to Irritate People
1114324,149,3,The Edward R. Murrow Collection
238740,58,4,Dragonheart
883478,152,4,A Little Princess
1664010,158,3,A Killer Within
238740,44,4,Spitfire Grill
1470123,81,3,Antarctica: IMAX
1001129,106,2,Stevie Ray Vaughan and Double Trouble: Live at Montreux 1982 & 1985
752642,79,3,The Killing
1299887,156,3,Husbands and Wives
1664010,42,3,Searching for Paradise
2147527,133,2,Viva La Bam: Season 1
2256485,150,3,Firetrap
2602249,104,3,The Great Race
3321,77,4,Congo
1977959,109,3,No Way Back
2083367,118,5,Rambo: First Blood Part II
2457095,16,4,Screamers
387418,69,1,WWE: Armageddon 2003
595778,35,1,Ferngully 2: The Magical Rescue
727242,76,1,I Love Lucy: Season 2
525356,150,2,Firetrap
1664010,133,5,Viva La Bam: Season 1
305344,72,4,Unknown
1852040,173,3,The Devil's Brigade
682963,173,4,The Devil's Brigade
1509395,8,1,What the #$*! Do We Know!?
2056022,71,2,Maya Lin: A Strong Clear Vision
1650301,5,2,The Rise and Fall of ECW
798296,7,1,8 Man
1473980,109,3,No Way Back
1556831,110,3,Scandal
1664010,49,4,Devo: The Complete Truth About De-evolution
647979,44,4,Spitfire Grill
2150746,83,3,Silkwood
752642,100,1,Sam the Iron Bridge
503235,156,3,Husbands and Wives
1664010,172,3,Jack
636262,170,1,Tomorrow
525356,76,1,I Love Lucy: Season 2
636262,152,1,A Little Princess
1110156,110,3,Scandal
818752,18,5,Immortal Beloved
2150746,168,1,Smokey and the Bandit Part 3
1110156,132,2,Lucio Fulci: The Beyond
303948,126,3,Vampire Effect (aka Twins Effect)
2439493,50,1,A Yank in the R.A.F.
1639792,12,1,My Favorite Brunette
16272,173,3,The Devil's Brigade
752642,18,4,Immortal Beloved
1461435,6,1,Sick
530789,171,5,Funny Face
798296,117,4,Silk Stockings
1932594,62,3,Ken Burns' America: Empire of the Air
1515355,30,5,Something's Gotta Give
2439493,37,1,Zatoichi's Conspiracy
1461435,117,1,Silk Stockings
1403217,33,5,Aqua Teen Hunger Force: Vol. 1
16272,4,2,Paula Abdul's Get Up & Dance
1819462,162,3,John Cleese on How to Irritate People
1932594,95,2,Dona Herlinda and Her Son
1509395,118,3,Rambo: First Blood Part II
873713,129,3,Darkwolf
1707198,77,2,Congo
2457095,92,1,ECW: Cyberslam '99
1515355,167,4,The Chorus
305344,152,2,A Little Princess
303948,108,4,Spartan
1932594,110,3,Scandal
1300759,168,3,Smokey and the Bandit Part 3
1784150,52,2,The Weather Underground
1903324,6,1,Sick
447759,122,5,Cube 2: Hypercube
1663888,104,4,The Great Race
1461435,48,1,Justice League
862596,167,1,The Chorus
1639792,80,1,Winter Kills
1650301,26,2,Never Die Alone
2238060,57,5,Richard III
1403217,47,1,The Bad and the Beautiful
1664010,147,3,Where Sleeping Dogs Lie
1314869,82,1,The Frogmen
2056022,114,2,Dominion Tank Police Part 1 & 2
1298511,55,3,Jade
818752,171,5,Funny Face
387418,67,2,Vampire Journals
1037245,108,3,Spartan
1806515,1,3,Dinosaur Planet
2256485,37,1,Zatoichi's Conspiracy
1977959,30,2,Something's Gotta Give
1932594,97,1,Mostly Martha
789014,148,3,Sweet November
2606799,26,4,Never Die Alone
2602249,57,3,Richard III
1029163,12,3,My Favorite Brunette
2439493,102,1,Notre Musique
2439493,169,1,Cartoon Network Halloween: 9 Creepy Cartoon Capers
184705,125,3,Nighthawks
1114324,147,1,Where Sleeping Dogs Lie
319058,158,1,A Killer Within
1639792,83,3,Silkwood
1612901,76,5,I Love Lucy: Season 2
1146000,18,3,Immortal Beloved
1298511,45,2,The Love Letter
1792741,122,1,Cube 2: Hypercube
2537543,8,1,What the #$*! Do We Know!?
2062350,46,5,Rudolph the Red-Nosed Reindeer
305344,34,1,Ashtanga Yoga: Beginner's Practice with Nicki Doane
1299887,152,5,A Little Princess
2584676,28,4,Lilo and Stitch
952156,25,3,Inspector Morse 31: Death Is Now My Neighbour
387418,152,2,A Little Princess
752642,12,3,My Favorite Brunette
1114324,78,3,Jingle All the Way
507603,36,1,Lady Chatterley
1473980,143,4,The Game
789014,78,4,Jingle All the Way
636262,48,4,Justice League
1784150,32,1,ABC Primetime: Mel Gibson's The Passion of the Christ
2297136,28,5,Lilo and Stitch
2040859,160,1,Gormenghast
743633,166,5,Fame
305344,90,1,The Lemon Drop Kid
2439493,48,1,Justice League
873713,8,3,What the #$*! Do We Know!?
1110156,44,3,Spitfire Grill
1664010,33,5,Aqua Teen Hunger Force: Vol. 1
1061195,171,4,Funny Face
2625420,142,2,The Tricky Master
1461435,24,1,My Bloody Valentine
322009,111,4,Duplex (Widescreen)
1146000,152,4,A Little Princess
2150746,117,4,Silk Stockings
2040859,20,1,Seeta Aur Geeta
387418,56,2,Carandiru
1272379,48,4,Justice League
303948,138,4,Star Trek: Voyager: Season 1
1602153,24,3,My Bloody Valentine
2118461,7,3,8 Man
1300759,108,3,Spartan
387418,70,1,Tai Chi: The 24 Forms
305344,163,2,MTV: Making the Band 2: Best of Season 1
447759,152,5,A Little Princess
1984086,12,5,My Favorite Brunette
305344,91,1,WWE: Royal Rumble 2005
684876,111,1,Duplex (Widescreen)
2056022,36,2,Lady Chatterley
2606799,156,2,Husbands and Wives
2606799,17,3,7 Seconds
507603,12,1,My Favorite Brunette
2143500,30,3,Something's Gotta Give
1876520,19,1,By Dawn's Early Light
873713,48,5,Justice League
386947,30,4,Something's Gotta Give
1473980,36,3,Lady Chatterley
1227322,8,5,What the #$*! Do We Know!?
684876,165,1,Richard Pryor: Live on the Sunset Strip
1707198,171,3,Funny Face
2256485,125,3,Nighthawks
1061195,122,4,Cube 2: Hypercube
722591,25,5,Inspector Morse 31: Death Is Now My Neighbour
1139570,58,3,Dragonheart
727242,11,1,Full Frame: Documentary Shorts
752642,76,2,I Love Lucy: Season 2
387418,147,2,Where Sleeping Dogs Lie
1932594,77,2,Congo
2237185,79,4,The Killing
2083367,86,3,Iron Monkey 2
305344,147,4,Where Sleeping Dogs Lie
305344,140,1,Lost in the Wild
727242,5,1,The Rise and Fall of ECW
1061195,35,3,Ferngully 2: The Magical Rescue
1977959,45,3,The Love Letter
1299887,118,3,Rambo: First Blood Part II
504620,8,1,What the #$*! Do We Know!?
1819462,101,1,Complete Shamanic Princess
387418,23,2,Clifford: Clifford Saves the Day! / Clifford's Fluffiest Friend Cleo
303948,90,4,The Lemon Drop Kid
1784150,91,1,WWE: Royal Rumble 2005
74441,3,4,Character
491531,100,2,Sam the Iron Bridge
2606799,27,3,Sesame Street: Elmo's World: The Street We Live On
1461435,80,1,Winter Kills
2237185,18,4,Immortal Beloved
2238060,156,3,Husbands and Wives
1033930,104,3,The Great Race
2147527,19,2,By Dawn's Early Light
507094,58,2,Dragonheart
2056022,57,2,Richard III
2552319,96,3,Inside the Space Station
2439493,8,1,What the #$*! Do We Know!?
1932594,172,1,Jack
322009,105,3,Obsessed
2238060,16,2,Screamers
2256485,122,3,Cube 2: Hypercube
2315012,168,4,Smokey and the Bandit Part 3
2040859,169,1,Cartoon Network Halloween: 9 Creepy Cartoon Capers
1639792,81,3,Antarctica: IMAX
2083367,127,3,Fatal Beauty
1403217,160,2,Gormenghast
2248080,24,3,My Bloody Valentine
1639792,143,1,The Game
2606799,25,3,Inspector Morse 31: Death Is Now My Neighbour
2537543,166,3,Fame
1710658,162,3,John Cleese on How to Irritate People
1114324,67,3,Vampire Journals
1298511,157,2,Laird: White Knuckle Extreme
684876,152,3,A Little Princess
1664010,174,4,Adam-12: Season 1
2143500,45,2,The Love Letter
1001129,37,2,Zatoichi's Conspiracy
305344,133,1,Viva La Bam: Season 1
305344,138,1,Star Trek: Voyager: Season 1
147386,55,1,Jade
2143500,12,3,My Favorite Brunette
1771252,78,2,Jingle All the Way
1932594,123,3,Chain of Fools
2634967,45,1,The Love Letter
2291306,83,1,Silkwood
1227322,161,1,Ninotchka
1146000,113,1,Bruce Lee: A Warrior's Journey
636262,5,1,The Rise and Fall of ECW
530789,30,5,Something's Gotta Give
1673185,166,3,Fame
1806515,90,3,The Lemon Drop Kid
1299887,33,5,Aqua Teen Hunger Force: Vol. 1
2118461,130,3,Drowning on Dry Land
1771252,175,3,Reservoir Dogs
1272379,142,1,The Tricky Master
2143500,24,2,My Bloody Valentine
1403217,107,4,Magnolia: Bonus Material
16272,132,3,Lucio Fulci: The Beyond
752642,163,1,MTV: Making the Band 2: Best of Season 1
303948,58,4,Dragonheart
2291306,108,2,Spartan
491531,134,2,Spirit Lost
752642,50,2,A Yank in the R.A.F.
1227322,89,1,Chain of Command
727242,108,1,Spartan
1227322,78,1,Jingle All the Way
1105029,165,5,Richard Pryor: Live on the Sunset Strip
387418,63,1,Crash Dive
2119007,108,3,Spartan
305344,14,1,Nature: Antarctica
883478,23,5,Clifford: Clifford Saves the Day! / Clifford's Fluffiest Friend Cleo
3321,150,2,Firetrap
1707198,52,4,The Weather Underground
1664010,120,4,Plain Dirty
322009,156,3,Husbands and Wives
2315012,171,4,Funny Face
595778,155,5,The Strongest Man in the World
2537543,58,5,Dragonheart
2439493,89,1,Chain of Command
1927580,62,3,Ken Burns' America: Empire of the Air
1932594,41,1,Horror Vision
716173,143,5,The Game
1710658,114,4,Dominion Tank Police Part 1 & 2
752642,77,2,Congo
3321,127,1,Fatal Beauty
387418,166,2,Fame
1932594,15,3,Neil Diamond: Greatest Hits Live
305344,139,2,Allergies: A Natural Approach
743633,77,5,Congo
1299887,126,4,Vampire Effect (aka Twins Effect)
722591,27,5,Sesame Street: Elmo's World: The Street We Live On
1556831,50,3,A Yank in the R.A.F.
2150746,156,2,Husbands and Wives
752642,138,3,Star Trek: Voyager: Season 1
525356,72,4,Unknown
1001129,14,2,Nature: Antarctica
2056022,28,4,Lilo and Stitch
908205,118,4,Rambo: First Blood Part II
2625420,7,2,8 Man
1403217,67,2,Vampire Journals
1852040,109,3,No Way Back
2439493,99,1,A Fishy Story
798296,114,1,Dominion Tank Police Part 1 & 2
883478,126,1,Vampire Effect (aka Twins Effect)
1227322,143,2,The Game
2439493,165,1,Richard Pryor: Live on the Sunset Strip
1935793,3,1,Character
147386,17,2,7 Seconds
305344,153,4,MTV Yoga
1314869,67,4,Vampire Journals
2118461,119,3,Travel the World by Train: Africa
1639792,3,1,Character
1300759,57,4,Richard III
716173,165,5,Richard Pryor: Live on the Sunset Strip
2083367,50,3,A Yank in the R.A.F.
507094,61,3,Ricky Martin: One Night Only
818752,143,3,The Game
2118461,165,4,Richard Pryor: Live on the Sunset Strip
1227322,144,3,Deepak Chopra: The Way of the Wizard & Alchemy
1707198,110,3,Scandal
2439493,104,1,The Great Race
1612901,156,4,Husbands and Wives
491531,18,4,Immortal Beloved
1114324,44,3,Spitfire Grill
1403217,125,2,Nighthawks
1233297,110,3,Scandal
1710658,148,3,Sweet November
2147527,35,3,Ferngully 2: The Magical Rescue
743633,76,5,I Love Lucy: Season 2
2606799,40,2,Pitcher and the Pin-Up
1852040,84,1,The Powerpuff Girls Movie
2584676,72,1,Unknown
1314869,88,4,Record of Lodoss War: Chronicles of the Heroic Knight
2439493,77,1,Congo
716173,148,4,Sweet November
2606799,23,2,Clifford: Clifford Saves the Day! / Clifford's Fluffiest Friend Cleo
1819462,153,1,MTV Yoga
147386,84,3,The Powerpuff Girls Movie
3321,5,4,The Rise and Fall of ECW
908205,175,5,Reservoir Dogs
1784150,77,4,Congo
1473980,165,5,Richard Pryor: Live on the Sunset Strip
1556831,79,3,The Killing
1664010,86,2,Iron Monkey 2
1563935,60,1,The Libertine
147386,118,3,Rambo: First Blood Part II
1299887,132,5,Lucio Fulci: The Beyond
2315012,28,1,Lilo and Stitch
387418,110,2,Scandal
1105029,31,1,Classic Albums: Meat Loaf: Bat Out of Hell
2256485,129,3,Darkwolf
16272,143,4,The Game
525356,16,3,Screamers
504620,35,5,Ferngully 2: The Magical Rescue
387418,136,3,Cat and the Canary
491531,111,2,Duplex (Widescreen)
2291306,156,1,Husbands and Wives
818752,75,2,Grind
387418,132,1,Lucio Fulci: The Beyond
2118461,120,3,Plain Dirty
1650301,138,3,Star Trek: Voyager: Season 1
1664010,166,5,Fame
794999,173,5,The Devil's Brigade
727242,58,1,Dragonheart
2439493,21,1,Strange Relations
2315012,138,1,Star Trek: Voyager: Season 1
507603,90,1,The Lemon Drop Kid
684876,77,5,Congo
1299887,63,4,Crash Dive
1233297,52,3,The Weather Underground
2118461,162,4,John Cleese on How to Irritate People
1664010,113,5,Bruce Lee: A Warrior's Journey
1650301,114,1,Dominion Tank Police Part 1 & 2
2062350,15,5,Neil Diamond: Greatest Hits Live
507603,117,1,Silk Stockings
303948,143,5,The Game
1903324,55,1,Jade
1784150,111,3,Duplex (Widescreen)
387418,122,2,Cube 2: Hypercube
794999,39,5,Love Reinvented
1563935,139,1,Allergies: A Natural Approach
74441,46,5,Rudolph the Red-Nosed Reindeer
1602153,166,4,Fame
504620,33,5,Aqua Teen Hunger Force: Vol. 1
1110156,48,4,Justice League
16272,78,2,Jingle All the Way
1470123,167,3,The Chorus
1509395,166,4,Fame
1663888,115,3,Lord Peter Wimsey: Murder Must Advertise
1314869,166,2,Fame
1314869,103,3,Sanford and Son: Season 6
2118461,128,5,Mr. Vampire
2150746,116,4,Bear Cub
147386,78,4,Jingle All the Way
2238060,17,4,7 Seconds
491531,90,2,The Lemon Drop Kid
1272379,118,1,Rambo: First Blood Part II
2238060,89,2,Chain of Command
319058,45,3,The Love Letter
1227322,18,2,Immortal Beloved
387418,157,2,Laird: White Knuckle Extreme
1357209,82,3,The Frogmen
2237185,166,3,Fame
769702,103,4,Sanford and Son: Season 6
1819462,118,4,Rambo: First Blood Part II
2537543,1,5,Dinosaur Planet
238740,156,3,Husbands and Wives
2439493,70,1,Tai Chi: The 24 Forms
2552319,108,2,Spartan
1509395,30,5,Something's Gotta Give
1806515,169,4,Cartoon Network Halloween: 9 Creepy Cartoon Capers
530789,97,5,Mostly Martha
1932594,9,2,Class of Nuke 'Em High 2
1461435,127,1,Fatal Beauty
1314869,16,4,Screamers
794999,170,5,Tomorrow
387418,92,1,ECW: Cyberslam '99
1932594,166,2,Fame
1771252,58,3,Dragonheart
387418,55,2,Jade
402266,125,3,Nighthawks
1932594,136,2,Cat and the Canary
1227322,93,1,They Came Back
2083367,64,3,Outside the Law
402266,126,3,Vampire Effect (aka Twins Effect)
2625420,138,2,Star Trek: Voyager: Season 1
2237185,49,3,Devo: The Complete Truth About De-evolution
1663888,54,3,We're Not Married
1902838,67,3,Vampire Journals
1639792,142,1,The Tricky Master
184705,152,3,A Little Princess
2602249,173,3,The Devil's Brigade
2118461,113,5,Bruce Lee: A Warrior's Journey
1563935,114,1,Dominion Tank Police Part 1 & 2
1819462,96,3,Inside the Space Station
1935793,18,3,Immortal Beloved
2118461,151,2,Sleepover Nightmare
1639792,132,1,Lucio Fulci: The Beyond
1710658,28,4,Lilo and Stitch
2147527,30,4,Something's Gotta Give
1710658,89,2,Chain of Command
57633,44,2,Spitfire Grill
1673185,79,3,The Killing
147386,104,4,The Great Race
794999,101,5,Complete Shamanic Princess
2457095,76,2,I Love Lucy: Season 2
789014,44,2,Spitfire Grill
16272,134,2,Spirit Lost
2315012,18,5,Immortal Beloved
2118461,45,4,The Love Letter
1806515,109,3,No Way Back
16272,1,4,Dinosaur Planet
2606799,102,2,Notre Musique
1061195,166,3,Fame
2552319,37,2,Zatoichi's Conspiracy
1314869,116,2,Bear Cub
716173,33,3,Aqua Teen Hunger Force: Vol. 1
387418,85,1,Elfen Lied
2537543,48,5,Justice League
1515355,152,5,A Little Princess
752642,132,1,Lucio Fulci: The Beyond
2256485,17,3,7 Seconds
1139570,83,3,Silkwood
16272,174,3,Adam-12: Season 1
682963,113,3,Bruce Lee: A Warrior's Journey
1299887,83,4,Silkwood
1001129,175,2,Reservoir Dogs
1061195,150,2,Firetrap
16272,126,2,Vampire Effect (aka Twins Effect)
595778,148,1,Sweet November
1612901,166,4,Fame
1473980,33,1,Aqua Teen Hunger Force: Vol. 1
2537543,122,1,Cube 2: Hypercube
2256485,118,4,Rambo: First Blood Part II
727242,8,1,What the #$*! Do We Know!?
2297136,23,1,Clifford: Clifford Saves the Day! / Clifford's Fluffiest Friend Cleo
1166912,24,2,My Bloody Valentine
2297136,122,2,Cube 2: Hypercube
530789,104,5,The Great Race
769702,152,4,A Little Princess
1515355,14,3,Nature: Antarctica
387418,127,3,Fatal Beauty
794999,88,5,Record of Lodoss War: Chronicles of the Heroic Knight
507603,95,1,Dona Herlinda and Her Son
2552319,18,1,Immortal Beloved
1110156,114,3,Dominion Tank Police Part 1 & 2
2625420,73,2,Davy Crockett: 50th Anniversary Double Feature
1357209,63,4,Crash Dive
2118461,1,5,Dinosaur Planet
1852040,117,3,Silk Stockings
1819462,143,2,The Game
507603,144,1,Deepak Chopra: The Way of the Wizard & Alchemy
1298511,46,5,Rudolph the Red-Nosed Reindeer
2237185,77,2,Congo
1461435,172,1,Jack
2056022,53,2,The Bonesetter
2291306,122,1,Cube 2: Hypercube
1876520,104,2,The Great Race
507603,45,1,The Love Letter
818752,148,3,Sweet November
2439493,7,1,8 Man
1902838,19,1,By Dawn's Early Light
798296,89,1,Chain of Command
530789,161,5,Ninotchka
952156,167,4,The Chorus
387418,24,3,My Bloody Valentine
2537543,113,5,Bruce Lee: A Warrior's Journey
1515355,111,5,Duplex (Widescreen)
786312,57,3,Richard III
2439493,76,2,I Love Lucy: Season 2
1357209,66,3,Barbarian Queen 2
387418,151,1,Sleepover Nightmare
2119007,152,3,A Little Princess
303948,67,2,Vampire Journals
1470123,152,1,A Little Princess
1673185,111,3,Duplex (Widescreen)
2457095,48,1,Justice League
1114324,99,1,A Fishy Story
1227322,16,1,Screamers
238740,166,4,Fame
387418,77,1,Congo
2439493,103,1,Sanford and Son: Season 6
794999,158,5,A Killer Within
16272,125,4,Nighthawks
2147527,31,2,Classic Albums: Meat Loaf: Bat Out of Hell
2291306,104,4,The Great Race
1139570,171,3,Funny Face
322009,55,3,Jade
387418,72,4,Unknown
752642,55,2,Jade
1935793,36,1,Lady Chatterley
1650301,58,3,Dragonheart
525356,62,4,Ken Burns' America: Empire of the Air
1664010,61,3,Ricky Martin: One Night Only
2291306,115,1,Lord Peter Wimsey: Murder Must Advertise
1876520,47,1,The Bad and the Beautiful
2056022,14,2,Nature: Antarctica
1110156,24,2,My Bloody Valentine
2118461,71,5,Maya Lin: A Strong Clear Vision
2118461,33,5,Aqua Teen Hunger Force: Vol. 1
1771252,166,3,Fame
798296,72,1,Unknown
1299887,173,3,The Devil's Brigade
1299887,79,5,The Killing
2118461,150,4,Firetrap
1461435,39,1,Love Reinvented
1061195,84,4,The Powerpuff Girls Movie
2602249,166,3,Fame
305344,93,1,They Came Back
1233297,47,4,The Bad and the Beautiful
1663888,44,3,Spitfire Grill
1792741,129,1,Darkwolf
1233297,30,3,Something's Gotta Give
387418,81,1,Antarctica: IMAX
507094,125,4,Nighthawks
1298511,72,2,Unknown
491531,29,3,Boycott
1792741,114,1,Dominion Tank Police Part 1 & 2
1470123,52,3,The Weather Underground
2457095,55,4,Jade
530789,113,4,Bruce Lee: A Warrior's Journey
1139570,55,3,Jade
1299887,50,3,A Yank in the R.A.F.
1563935,113,1,Bruce Lee: A Warrior's Journey
491531,17,5,7 Seconds
1932594,56,1,Carandiru
862596,123,3,Chain of Fools
1664010,69,4,WWE: Armageddon 2003
1664010,100,3,Sam the Iron Bridge
1403217,108,3,Spartan
507603,101,1,Complete Shamanic Princess
1784150,129,2,Darkwolf
386947,148,3,Sweet November
305344,160,2,Gormenghast
1663888,106,3,Stevie Ray Vaughan and Double Trouble: Live at Montreux 1982 & 1985
1927580,160,2,Gormenghast
2056022,60,2,The Libertine
1784150,148,3,Sweet November
507603,33,2,Aqua Teen Hunger Force: Vol. 1
2062350,28,5,Lilo and Stitch
1664010,115,5,Lord Peter Wimsey: Murder Must Advertise
387418,158,1,A Killer Within
1314869,53,3,The Bonesetter
1664010,91,5,WWE: Royal Rumble 2005
1114324,5,4,The Rise and Fall of ECW
2297136,91,1,WWE: Royal Rumble 2005
636262,83,1,Silkwood
798296,159,2,Gentlemen of Fortune
727242,36,1,Lady Chatterley
727242,122,1,Cube 2: Hypercube
2634967,28,3,Lilo and Stitch
530789,76,5,I Love Lucy: Season 2
1932594,82,2,The Frogmen
636262,28,5,Lilo and Stitch
1556831,33,1,Aqua Teen Hunger Force: Vol. 1
2439493,131,2,Arachnid
1984086,109,5,No Way Back
1227322,40,1,Pitcher and the Pin-Up
2291306,30,1,Something's Gotta Give
507603,91,1,WWE: Royal Rumble 2005
1473980,55,3,Jade
2439493,73,3,Davy Crockett: 50th Anniversary Double Feature
1977959,16,4,Screamers
57633,136,3,Cat and the Canary
1664010,72,3,Unknown
184705,122,4,Cube 2: Hypercube
2297136,47,1,The Bad and the Beautiful
16272,111,3,Duplex (Widescreen)
2150746,37,4,Zatoichi's Conspiracy
1403217,89,1,Chain of Command
504620,168,5,Smokey and the Bandit Part 3
1650301,3,2,Character
1001129,89,2,Chain of Command
1602153,111,3,Duplex (Widescreen)
322009,148,3,Sweet November
2439493,107,1,Magnolia: Bonus Material
1612901,48,4,Justice League
818752,47,2,The Bad and the Beautiful
2237185,47,3,The Bad and the Beautiful
238740,79,4,The Killing
305344,65,1,Lost in the Pershing Point Hotel
2040859,155,1,The Strongest Man in the World
1806515,173,3,The Devil's Brigade
387418,76,2,I Love Lucy: Season 2
1403217,17,1,7 Seconds
794999,152,5,A Little Princess
1852040,48,2,Justice League
1663888,130,2,Drowning on Dry Land
525356,49,2,Devo: The Complete Truth About De-evolution
794999,91,5,WWE: Royal Rumble 2005
769702,30,4,Something's Gotta Give
1664010,38,4,Daydream Obsession
1927580,73,3,Davy Crockett: 50th Anniversary Double Feature
